Total,Latitude,Longitude
13,48.1540701215,-0.00726100705973
6,50.0228499931,2.8362020646
782,48.6703327314,2.52837404941
75,45.7301505844,2.24382828385
7,48.9236124793,4.85276237974
9,47.2012632054,5.78031837648
31,46.0784044812,2.68604538053
22,46.8484271655,5.36394090745
123,44.8419124871,-0.469935856995
13,48.0594994911,1.92098402984
19,42.8492746267,0.208155528446
9,46.7269667022,6.23705241764
30,47.0145624747,4.34030409282
44,50.56433015,3.17149667698
7,46.5873552855,5.70873502503
186,49.0803858577,2.15488070885
9,49.4742435291,-1.39648414202
3,43.4324735802,0.109776461821
21,43.2228544112,2.70834893328
31,43.2188188695,-0.924182153678
74,48.3183736714,-4.55863270014
211,49.0509994159,6.57512805664
14,43.232345623,2.44410859417
4,46.5022298608,5.63385105141
431,50.4142959158,3.06115822735
32,47.0809802706,3.58450998335
107,50.2597936195,3.32675271349
92,48.9176519555,2.57631231652
46,49.0888311326,0.37808461753
18,44.9987285651,1.11549602522
19,44.8523471555,4.05339793965
534,43.3427663021,5.15373765817
15,48.053614787,3.58244232303
31,46.4730942856,4.16777937135
682,50.4735638651,3.56606734565
30,48.5707254105,2.32774257442
14,47.038265018,3.77347419012
16,43.6409732133,-0.325945522623
14,45.792713341,-0.355583104704
12,48.9287959752,5.61607345803
35,47.931232261,1.18263470311
22,44.5751144304,1.29312666435
61,47.9491864881,-2.7130262254
39,45.3566083614,4.91625352984
4,47.1073810087,5.64890585265
93,43.4681224323,-1.22301840969
72,48.5706528755,-1.75854747175
25,50.6716650445,2.38817871374
16,45.7784395221,5.98960566934
341,44.2358558507,4.88928275558
31,47.8907025068,-2.05725373415
94,49.7714742554,1.2346289662
2,47.1609641771,4.89333944973
15,48.8830969785,6.18034249181
29,45.3513149351,2.56147315935
91,44.8830118626,-0.429149844535
7,48.9907557305,5.33360643775
9,46.0988370504,4.1699750449
14,48.9066083606,1.78398775719
249,47.5720448624,5.67645740995
13,43.636472694,1.71125634888
18,47.4236052372,6.52647968524
13,45.5636726085,2.21836208439
30,43.8196347492,1.32921957456
5,,
50,47.6030208472,6.1618556725
27,45.5376067131,-0.728910757223
43,46.0632060552,4.65601926022
48,48.0275487639,5.96711970702
51,45.4259637947,6.05007795734
26,44.51328218,-0.57113615369
4,49.4641649904,2.60552551813
6,48.1876628751,4.52819150084
2366,46.7602643306,4.82122632524
12,49.0356183804,1.24708624979
21,47.5385005841,0.822690179098
15,47.6496133771,5.22678234152
2426,48.7277896426,2.27513131903
166,45.4997083615,4.43728891788
15,43.4091904721,-0.170896858069
11,48.5485016323,-1.0455527654
69,46.5390090882,-1.6072005484
148,45.500965191,4.01116096667
114,47.0377459686,5.40319060267
50,46.2202976466,3.22102195142
6,47.1132588738,5.92330961673
42,46.69976205,1.63686768845
19,44.157860146,3.79127521457
16,44.1037069376,1.29437012886
20,44.655524312,0.738165575634
70,46.0453025139,4.63089316572
46,45.6383664934,-0.104970620109
2,42.8163998268,0.528501869101
39,44.7167471772,4.19649706588
44,48.858764489,7.16208154442
8,47.3723080464,5.35030839785
14,43.1737848926,-0.922656463962
166,49.9013220583,2.36320742783
47,49.0924332105,7.11956483456
120,45.0503878402,1.68376616908
21,47.6599109756,7.34109225666
4,48.176574396,6.69007777136
315,49.1591132617,1.34701632223
31,48.7379650718,7.47592816068
20,46.3782924502,2.77557506066
10,43.8341627793,3.60534795017
41,46.9581306722,-1.34274800322
6,48.2935308635,1.18476040726
109,43.9190655964,1.34640200769
4,46.7117151775,5.12822838879
928,48.7091528465,6.14959862185
3,42.9475606635,1.01996413494
21,49.7843306354,1.94046877526
3972,-21.3063550443,55.6420686506
13,48.2892300642,6.7239757963
41,43.1763531912,0.960371645513
876,48.2782659904,4.04840305057
42,48.4456110275,7.53064650952
25,45.0855006006,4.00620064069
13,50.351642191,2.07280932615
14,46.3479871035,4.33327603076
49,44.8101851934,4.61974464994
20,50.4961583161,1.95703731112
1,47.3380513604,6.55949907645
293,45.1990068041,-0.758200153521
33,49.5629394597,1.34092504963
162,48.6564842295,7.61650465885
815,47.7610968864,7.27261262553
31,44.5141184572,1.37059320975
9,45.5635790633,-0.0550695799339
112,46.7702122725,4.75441496992
1152,43.7834249015,4.85366665286
46,46.3092023874,2.49444625529
3,42.786305834,1.78239713936
4,47.3898873125,5.38120926401
5,44.3867626789,5.74626176371
14,43.5399609489,2.31043142734
24,46.2324388485,1.68303685298
17,44.29466299,0.859118613428
53,43.8015571753,0.433315812149
74,44.1676419665,2.4408941815
6,47.0128057736,5.28875732536
3,49.5558989331,4.48296681132
9,47.3642286227,5.15182250045
16,48.6368158106,-0.5529421904
15,48.3554186756,6.74913973695
25,46.9960395019,0.874010150834
507,43.928239832,4.99324123379
888,46.9369329202,-0.0842351282064
28,48.9320980019,8.10430684085
24,49.7158793314,3.73841251024
42,43.7483953944,3.10467542388
106,44.5107452501,3.74294007436
13,46.7064468734,-0.126840647275
8,49.7544947391,4.07631392389
37,47.5906494715,6.67908440422
4,43.1376860127,0.268172885398
25,46.9585671932,5.27702969888
41,48.9549709174,1.54155385963
9,47.2405589115,6.47308632933
16,46.0980469832,-0.30373228125
14,42.9503532669,2.55912967767
1049,49.989032874,3.46522354976
75,47.1722913827,-1.34993806222
16,49.6545166114,0.967454665493
14,46.5397253861,-1.17028433093
16,46.1599934316,2.07290602418
15,47.9573422992,-0.267295988986
42,45.6589406753,1.11379948125
15,44.942978361,-0.00064276030543
14,46.8854658977,1.98706426644
28,46.7239907998,4.8521089943
5,47.9386038243,4.46986601367
2,48.4607558773,6.8136260434
23,44.4962914866,1.05945113782
11,49.4989737491,5.46049245047
16,47.1787083917,4.23562665908
54,48.3216528559,-0.00324343366865
195,47.9968747353,6.26194585854
24,43.1695672176,0.110496542104
68,45.5027021197,-0.541750931671
147,49.2881764019,2.49334191961
28,48.8311007596,2.76323402723
3,44.6243253261,5.51425703083
36,45.9158199464,-0.559708232455
34,47.0463483222,0.527587877222
2458,47.8139111281,7.09502457233
33,49.5667618934,0.256787917963
12,48.5048003013,6.61472207285
50,44.6285700497,4.42285507734
58,44.9397584607,4.73413213329
494,46.9506837971,-0.901123752328
5,49.3962562981,3.78942153696
19,49.3391972504,1.39978566632
29,45.0734567352,1.34321886485
70,43.4215600876,-0.612163653339
18,46.4938472391,1.40425431776
9,44.5252006493,0.476034019359
7,49.6062120313,4.14321052174
40,47.5513740132,0.869987989658
12,45.4353691789,3.175781685
37,48.7964965898,2.97175354301
3,49.7219365982,2.88347659753
1,47.7610576364,5.28486080198
45,44.0119187928,3.1838932062
13,47.6221937066,5.39857467862
61,48.0418982247,0.247286439875
40,43.945851007,-0.548232922366
5,42.9860898554,0.529831805774
1233,47.9389266189,1.9198911565
36,47.6505541505,5.6722095809
34,43.2662281317,-0.828462255248
33,46.9273390043,-0.2074214162
67,47.9983537714,-1.13315830309
76,47.9392051381,2.99479900894
124,47.9514671567,-1.0154942248
5,47.5909987533,4.10578750687
9,47.1981396931,5.2636859618
51,47.6231345556,3.27095693205
12,43.229615539,0.666919835845
97,49.3006192126,0.944908698044
37,49.664925198,1.1242184406
180,48.8634050098,2.01915428049
12,47.5137032775,3.79475947222
41,46.9880333381,4.45705111324
10,44.3000939624,0.781102690761
75,49.1289962967,2.43643330005
360,43.3976310061,3.09968408339
8,43.094301823,0.221465619218
22,47.4310286105,2.75030716643
1197,47.4219645317,-0.319673646947
23,49.8281719483,2.75595093445
4,49.3680052078,3.5442035574
48,47.2282072534,2.68756376755
36,50.7278457083,2.48249397523
22,48.1502931822,6.28962914731
56,49.8240856066,1.52206018014
45,49.7318756883,2.63586531946
81,44.5118708784,0.238920831275
12,44.2400810523,0.853095395188
2,47.8999798972,5.72792351103
20,50.2507335159,2.89301877431
40,50.2165851287,2.1653582453
63,45.328176854,1.40068283398
26,46.6403109594,4.4421869118
25,44.025220492,3.62733015524
12,48.2640987687,0.55321746429
397,47.5057106265,-0.600788940942
23,45.536074649,3.69830266756
31,44.7681344892,4.0890257431
15,42.9736103236,0.646200614078
5,48.6167902832,3.89132444903
14,49.1815334603,1.12763185285
7,49.5889638723,1.18573450148
83,43.5925476738,3.51727150563
17,48.3161643792,-0.432803278756
25,45.6415170829,3.03680111738
2,43.0279073309,0.40177065112
44010,48.8512498219,-0.889601911342
5,47.5584131204,5.28562266214
15,48.9173760452,3.06397097105
6,49.1009242479,0.489885896124
23,43.1129165102,-0.877966906276
8,49.5980389585,3.06410555853
6,48.8946326135,-0.425187172224
11,47.4447830481,6.95044642125
17,44.1272954616,0.455699983638
12,47.3007242662,4.64273787867
16,47.8051436119,-0.823338302617
52,45.1915224992,0.0356230850507
30,45.6194864843,5.9172882002
140,43.2489566147,2.89118063794
124,47.7544037886,7.05013965143
19,44.0012514545,3.82331277161
19,49.9698929378,1.78327911421
306,45.8830768403,1.22078165066
19,43.8936026764,2.65558670644
24,50.0239903854,3.26103215604
130,46.3770986154,2.48198364823
22,44.6976329536,0.457312934463
4,43.615929649,0.784325448468
11,49.3070586788,3.61583126589
18,48.752840487,0.85124788629
6,44.844995475,4.28822767491
84,47.247861704,0.0416546487257
19,49.2198739552,3.99051364265
384,45.5525768932,6.61836974596
1,44.4372174843,5.46497895783
16,49.2330864401,1.90635269506
23,43.1876222355,0.317969712946
22,47.6265524313,7.05577643274
25,45.9337182132,5.48251100314
5,50.4369559747,2.35470715306
21,45.7745356504,3.90649306671
6,46.9060273599,0.0912871261314
78,48.557629556,-2.38155761099
111,46.6944314945,4.98395008765
17,48.2730119814,2.79481734896
24,49.6220794201,4.18799249278
77,49.5045058305,3.43129584952
26,43.6854814023,5.75372558845
37,48.8886967439,1.48819034746
303,48.6871527113,2.51577225487
6,47.3905655203,4.65394687054
16,44.7778627524,5.14914685983
96,48.9330135449,7.93276702942
25,47.2805836865,2.68919945423
81,48.2744377482,0.457973879241
27,48.7652819916,7.22614305425
2,43.6815695476,0.287237004395
34,45.6003604212,3.41188316397
4,49.7816615167,1.07572750232
9,47.4467319002,6.61016502451
90,42.6401080331,2.94564275118
2,44.1027644402,7.14505338526
21,49.6862090326,1.15552636526
5,48.8497781133,3.52541124754
36,47.6861199694,3.37458168586
20,49.9191180654,3.98790173223
4,42.7997046069,1.76100321573
154,49.3465483422,6.13220160083
55,47.3718751435,2.80397363416
90,48.851165388,-3.00126760584
15,43.2656744342,-0.669441853203
36,46.6760407934,2.42650950674
168,47.4379772072,-2.41272577216
5,47.3669269306,6.04533540615
59,46.6055340621,-1.74863672042
25,49.3783410842,3.50271467967
32,45.9157589917,2.26372873002
44,44.874717216,0.833953321497
5,43.8703403158,0.903369775759
2,43.0155024767,-0.0429811806834
8,47.2582388477,5.84946760643
290,49.5460164645,1.0819460987
48,44.9899523314,1.46272754104
33,47.7905088546,6.05331685795
61,47.1293076835,-1.27378859416
12,44.5585840825,0.00571308872513
20,45.5919035351,4.19660173459
116,50.3216390021,1.61114189711
19,44.420602445,4.81063104822
226,49.7010057712,2.94654183178
10,44.0032506931,0.574560917356
58,47.8765424809,2.70945964762
1373,44.0136590402,4.41600031556
43,48.5109025611,0.35265245515
12,42.874241036,0.695211627437
30,46.0543225356,3.00502990654
59,48.6642848062,3.13507230422
5,47.3380402467,6.43834071215
28,45.0682663311,3.53025936017
81,45.0800346307,3.8608598463
1,42.810901034,2.19671298076
6,49.3811236375,-0.975198693862
11,47.8849153208,7.47508030097
7403,47.2368836077,2.0790757049
30,49.1754522891,2.7348143898
25,46.6891633663,1.42831929228
18,49.0708020035,-1.28408388695
15,48.6273852983,6.96125390786
25,45.8956338419,3.48091335909
95,44.9666973699,-0.0939830004604
5,44.6246336398,1.71917437055
6,43.3198102586,0.248116496445
18,48.2973672533,5.25753260566
20,44.7730782584,2.43049970218
7,48.4490229482,5.71682995945
30,48.0673023784,2.3232297826
1602,47.2863992883,-2.02807425552
20,49.0888230854,-0.194956475623
14,43.0570093399,2.74399307866
60,47.5132295352,0.477318608406
48,49.5221585855,-1.60619449046
64,43.2818516873,1.13779524495
34,45.0983013338,1.73319338162
2,47.5537362446,4.30749786549
6,46.6369138943,2.45989211577
1,44.6839954762,1.69297449351
8,48.9576165601,3.46972594402
1,43.0990678158,1.96711035013
56,49.0254317079,7.18693147869
8568,51.0307229078,2.33752414095
34,47.0367101954,1.079173286
43,45.331212571,5.79772583855
9,48.0901280753,6.1705515055
3,46.3774826623,5.41729461959
6,43.1788077509,0.542510380737
14,43.3513205406,0.318165574549
8,44.806098303,1.03606561398
9,50.2999577291,2.4906551045
20,47.0667689178,0.63417537675
119,49.04157253,2.29838457991
39,47.5921101403,-1.1470215048
16,44.0568668171,5.34149223081
9,44.2306453539,0.246322512881
14,47.9489615518,1.26872113426
4,48.4646115258,6.93843634408
16,48.1895067201,0.944303356548
58,44.3323751475,4.15520621175
108,44.8334514819,0.387772567159
18,49.2509113423,1.98912391608
2,43.543395503,1.97224589323
2085,48.9784304121,2.55468501543
6,48.7768556316,4.63146682582
17,47.9018762772,-1.26101928892
12,47.7425950552,6.20223873056
330,49.2630401785,6.17244194206
10,49.026429553,6.4205093614
40,50.3228879351,2.07435637725
52,49.0479974948,1.57232432462
54,50.5587478522,2.28119677571
10,49.3432979436,1.49682466931
31,46.2294445001,3.33625437059
4,49.0037760261,2.76764045922
45,45.6620496707,2.67963503526
14,46.9769333115,5.31259454731
29,45.7267387762,5.71282330936
6,47.4668786084,6.30394133413
3,49.1943978535,3.85996649455
134,50.4819644352,3.10317921728
6,44.5613261494,5.00354083733
36,50.6772682361,1.93556689371
51,49.1018758441,0.622134982944
9,45.0650470606,5.31134637668
61,48.661573623,-1.37225712194
24,50.2933192344,2.03127032068
11,49.7946547958,4.58829051555
5,42.5373299609,2.57199667182
86,48.6370431885,-3.81553533985
8,43.3362096434,1.78856389792
16,47.05980143,-0.795548412055
8,48.9306249062,6.3588020815
563,45.6754417186,-0.936728980856
13,45.7531766214,3.3349537305
51,46.7532179022,-1.8935292542
39,46.7134181526,0.0956426803777
17,43.1721599095,0.782166730616
3,43.6742793399,0.807524720457
34,47.9317973301,2.01895568907
26,45.6287158464,6.1879831519
8,47.2027293841,6.4306951805
13,44.9360696288,0.967920705814
27,46.7829151486,2.85715092019
9,49.0657733566,-0.283693859149
7,49.5244351516,4.82484959766
3,43.2127779264,0.961748306481
50,44.9664601048,4.84063933956
132,48.4685015878,-2.68098120309
16,47.0351786527,-0.0534363312967
60,45.8021449265,0.982111467463
16,45.501239323,6.17384945736
11,45.1039110552,4.92378813351
69,47.6241270257,-1.60441413686
273,48.5092937336,-1.94145904907
12,49.2655678167,0.608547904899
18,46.3891832834,2.11086671444
482,48.8936170481,2.10503635898
81,44.2345851449,2.04784404559
19,47.6119029467,6.48560060505
21,43.0579984327,1.59934492972
162,50.4760049841,2.88811858203
8,44.7131022876,1.06171600092
222,46.9959427892,3.40477178304
138,48.9618413224,-1.46914956989
45,48.9870513401,1.00330761999
20,50.1958444054,2.12689223316
116,47.7792107424,2.18510724975
3528,47.8862119429,3.09764224265
3,47.0384440113,5.68614106484
25,48.0346867571,4.40826042704
72,49.39187586,0.620240697299
22,46.2802589797,3.58979684003
13,47.3924629744,5.75753300176
9,43.7096249561,0.0519402206437
20,46.4496842668,-1.27114022202
38,49.3795673555,0.65533275771
45,48.0299375029,-2.58479776688
7,46.8743707265,2.87737749635
36,46.290244918,-0.594225936069
9,44.3645701478,1.61954720229
25,49.1778461306,0.215312555979
615,44.1890027231,-1.24571912607
21,50.2783465062,3.82456125193
255,48.8960592796,2.03321565205
21,48.7153593718,5.1083480967
14,43.4992440945,0.0882821803633
28,48.5576520151,2.24428910412
3,49.1395537337,1.94352100236
32,45.2857807098,4.72747805706
2610,45.8651082916,6.08376465474
16,48.9483985965,6.93045004386
6,47.7930040565,6.48605188097
6,46.8551002036,5.63948186279
32,44.4273646306,0.180258974885
5,48.9134999987,-0.015141118433
67,49.154208668,-0.260672944073
14,46.8945272746,5.63902103167
45,47.7172153555,-3.18492247934
51,49.7509609311,2.60213270744
40,48.734237181,7.4372618571
29,44.7223033154,4.83295265702
106,45.1624784084,4.87594608232
5,48.9685764486,-0.173141593521
93,49.5206144276,1.17779386986
46,50.4047718446,3.15371031857
125,49.530584299,-1.86809875664
23,49.34338311,5.41492141505
26,48.3786765454,4.63547205459
9,48.2378117353,1.86150944495
429,45.2382472621,6.49342053727
11,48.0874982634,-0.207010580824
21,48.490532997,-0.250672513735
710,44.1020722047,7.30244071608
8,48.8826569512,3.95067419112
365,44.0414756862,4.7565701251
10,47.5381332882,0.123152020519
50,46.0380687499,-0.930603200492
14,44.1405053543,4.21212255981
25,48.0983163957,2.19061248638
493,47.875259179,6.06625530496
16,49.5385213412,3.70351915315
920,43.9599082374,5.7882827572
20,48.159923395,1.82026354206
45,50.0351942091,3.32471130413
94,47.6723014522,0.315373744758
7646,43.8508361826,5.03606300916
75,48.2806260052,-2.84761696775
12,50.0405703516,1.72408461837
22,45.0176478672,2.37730578519
39,44.1660983331,5.01231871802
11,45.1371845632,2.5580296522
33,43.6842932274,-0.754439006059
40,45.0563342157,1.50252648148
72,45.7119603941,0.683803927182
3,49.6863142025,2.01097764056
1,44.368227915,0.0368814395107
18,49.4492939211,2.01420488112
260,50.5121447638,2.8263130337
13,46.0608263373,1.90309804931
37,49.3430951193,0.957923849124
4,43.2719488626,0.45729417903
7,49.3935675536,4.51560795965
9,49.4447949689,2.9848806612
12,49.6171394298,5.36137071894
24,46.5123371526,2.10013659358
90,46.0177480558,4.60181116926
10,49.1188920411,2.85852113558
34,48.5105625489,3.44198941975
36,46.074723886,5.89580535006
14,46.6296398798,3.40498318638
29,43.1071292824,2.28053295596
39,48.7510492874,1.29542201706
86,47.8904177884,0.278475546841
26,44.9300424452,4.30692688194
5,46.0797285417,5.06090903982
10,44.785315227,-0.0842235112543
29,45.6183532974,3.99924034774
13,47.6965919672,5.68100859574
117,50.1884274141,3.17806914502
3,49.8174206612,2.01371818079
12,43.6768633717,2.23011176634
20,43.8535441916,-0.189101888026
15,49.0197878433,2.77789349097
72,43.5360452479,-0.904449154165
9,48.0989054968,4.11142843878
28,43.9271833861,4.53872495872
12,48.9695873658,-0.0337679175987
4,43.0705428308,0.0409733731908
34,45.8464417872,5.63971940347
90,49.465789726,5.63118044912
54,43.9021086709,-0.742102443672
17,48.9852721229,3.3344209065
12,45.1829648207,4.99799784463
154,43.3507961482,2.980712669
471,43.7315774069,0.866244798675
528,45.1737726952,0.769368950586
65,49.4529583495,-1.79283782284
178,45.5417167026,4.18146739816
15,47.1958586219,5.20512336576
39,48.3653621373,-2.91178425275
23,49.4005386894,3.02837690735
7,49.5415853366,1.87591010386
18,48.2218869218,1.80247996905
71,50.7009057679,2.17889940044
9,48.6902190893,7.50257928239
48,47.7248268389,7.21972228432
4,47.9881765912,-0.0946992624258
47,50.0907731291,4.80080378655
5,43.2770067649,0.294662608938
35,48.3055992864,-2.96456859759
34,44.1446380176,2.59650757415
40,48.7476968749,-1.05750848644
18,49.8078625356,4.68275479067
335,45.9504631708,5.44017084612
4,45.9737443345,1.9401973026
20,45.6543418115,2.27375449222
17,43.46763006,1.38192246692
114,48.6734425678,5.78090769084
13,47.3010847339,4.49992675685
280,46.6480131941,1.43032381865
722,48.8901616457,2.63989859744
92,44.9327886127,-0.0632513144683
1,48.2978727553,4.70743033255
25,45.0035299076,1.75465208697
23,49.6606240148,3.19834244186
15,,
5,49.4463918173,4.54892328965
14,46.6179212567,0.530368469247
200,44.2478234048,2.31504773118
15,43.9426554834,0.787981814153
19,44.7342873614,3.89547616799
6,47.0820091949,5.96566947588
2,48.3280700524,5.81600954433
83,50.4912262518,2.72838985487
60,46.2315363963,3.43994128747
20,47.0477460774,6.16353019875
5,49.3658027512,5.17529974514
13,44.3387503829,0.489881579397
75,48.814142481,7.37763215457
10,48.9167408883,1.21193085577
11,43.7784871018,0.0948196132159
6,43.5310652573,0.649965347065
12,43.8417873872,0.722552080652
39,50.2981889645,1.82569820077
11,44.0205135175,1.87448422002
21,43.3489710835,2.3498111989
28,44.0233573212,0.28577304123
37,48.6559404041,4.97264106822
16,44.0552185676,0.595570550255
3,48.413032549,0.35872391286
381,43.9524124123,1.23764675579
14,48.6657307643,-1.30380060924
25,47.578392113,3.23144861008
9,43.9754850716,5.67501221174
59,46.5312436615,0.246086949225
29,44.5868737063,-0.165403223369
980,45.3834360946,5.26068376928
16,49.1092248705,4.18205770202
10,49.6978592083,2.88427490672
25,48.6570226311,-3.09056968713
2,49.0432133518,5.0398062849
38,44.8631926385,0.815037014409
22,43.1079654901,2.23811930779
14,48.3474351192,0.92333913843
25,49.2723717396,0.68457116182
14,44.7407367523,6.12930149849
64,47.9845203158,4.50679375168
152,43.9434923568,0.10186302495
43,47.3478965782,2.75157035853
2,47.7358613239,5.10485637494
8,48.156151635,4.72890746398
12,45.6022320235,2.27197616263
80,49.179717344,5.39632263211
96,47.013650182,3.19716378992
89,45.8711155066,3.69927199533
479,46.5939761041,4.0493689292
8,48.5893108567,3.17911860065
8,44.608308126,3.37038501649
45,45.5887183751,-0.452205793733
131,46.9174107559,4.6933727007
11,50.2776390302,3.73565394566
33,44.757893297,0.39899735625
22,47.1033528602,-0.0128216662358
7,48.159126703,3.95489771109
88,49.9996010721,3.65890491685
24,43.0288762332,1.64821776091
14,45.219501871,3.55045183907
119,48.5373210479,2.32289078443
7,43.025453129,0.516625299091
9,46.7644863686,4.93208606266
30,43.8842839137,0.620708224899
5,49.1342933605,-1.3823946912
26,45.7690651719,-0.472533882609
23,48.6086737459,7.36224872367
88,48.2853424694,-3.24078209284
11,48.4762022357,6.73171604271
12,49.2094249857,5.20477484518
6,44.0850792894,5.72691612181
39,46.3997655501,5.10354296019
2,44.7786630225,5.31353103618
11,43.4145828325,0.100583360751
26,50.2182439323,3.26546336103
7,43.281097408,0.201372876533
13,48.7801701567,7.12597432049
35,48.0555333379,-4.2656946244
5313,50.4141574341,1.58229663833
57,43.3137207808,-0.473057611318
12,50.2589447905,2.02128865897
15,47.8595424228,7.1992146478
4,47.4092336161,6.39127050338
12,49.3316737353,-0.694238219905
28,44.521406146,4.82247674959
32,43.9548767362,4.4196061912
36,49.2921467742,3.5821661713
31495,47.2673853525,-0.0830410591988
4,48.495041795,7.02179760093
385,45.9193395896,6.16076240491
7,49.0730545444,1.11399083502
63,48.7680136612,-3.25834095336
33,46.5020933544,1.3636862665
9,45.187761472,2.40079505751
22,44.7472704411,1.51114352201
19,49.8445024233,0.681514584492
21,48.3243507576,2.21045535164
56,45.7846764541,2.00852107248
3,49.3152143572,4.78476402519
10,46.9676282435,5.46210050966
13,44.8326739925,1.38072033414
5,46.5685167956,4.72714301912
47,45.9426002325,4.05941352074
25,47.1826312611,-0.184989396034
11,45.0261280024,5.8619002551
9,46.3600964475,5.7849059894
17,49.6996514081,0.748889414499
23,43.8888688666,5.47985826048
57,47.6202560031,-1.19540234544
22,46.1758631519,4.24319004515
10,48.2669962236,5.62077184704
5,43.3783036013,0.00355512460944
53,49.0922395849,2.371761287
29,49.4733163015,1.33609831586
7,45.7286217698,2.32501480873
17,45.3484141889,0.289312148374
64,42.5221194704,2.06518824241
21,47.7567732237,1.50775532778
2,49.6689882863,5.30073584121
10,45.4933738169,2.31754187362
97,45.7608747272,0.359373568678
21,46.0918100257,1.69586417103
19,47.4947013752,6.85393764134
65,49.533561598,5.80230527944
3180,46.6346200347,1.10013221164
3,49.0653727638,5.77605703237
28,43.1102814819,0.932230467606
17,43.3137532193,-0.734253298525
24,43.7720630211,2.69278651558
8,43.1763752493,0.162182597764
99,43.5600515363,5.25422160677
21,47.1798992552,1.20434805914
46,43.7095931585,-0.938441196059
4,46.1958440631,4.60024025351
77,48.6358224167,2.80042109731
1,43.3413274684,0.192744647375
18,44.7217623924,1.08561401475
27,49.1340749867,2.10393344842
20478,48.9295650455,2.3592429975
30,45.1183407921,5.47287803693
11,45.0493144178,2.52185538424
14,50.0012076489,2.59744918705
28,47.9037279897,5.30437368964
37,43.298766565,2.30707240315
66,46.1345372274,2.09295080536
264,43.3536539601,5.19960307575
31,45.6250619213,4.2076229179
14,47.4559955079,2.57410394358
510,48.490413735,7.41207007733
227,47.0168666428,3.09059273072
104,48.6040161525,-2.89860242151
47,49.6796510681,-1.29047452696
25518,48.7964306792,2.25474652922
89,46.5694227071,5.96258087921
10,44.5227418077,1.71784528789
30,50.2577740991,3.84173807004
27,47.8707521485,2.87448096563
9,50.0363058361,2.50065859953
14,42.9040427071,1.60501449774
25,44.6228358432,1.97160948476
5,50.3739202398,2.13763944148
15,43.9540521322,1.64862996342
846,43.8402794076,0.64245586546
22,48.7567867136,7.73549910611
8,48.5078619555,2.16843822281
322,44.7499742267,4.80530615488
35,43.3122720751,-1.34791351208
5,47.3018644976,5.6263734239
10,45.7027845836,6.41379630554
7,48.6663421752,3.90589421225
593,16.3240215714,-61.470417696
9,42.920721977,-0.0219668101648
31,43.3227014971,-0.797193541473
49,47.9243454961,-3.48583985781
5,44.7651982661,1.29075150159
314,48.716019265,1.8952517006
12,47.9761126561,-0.405978103131
95,45.3552708977,1.62385425403
38,44.9855282825,4.67742067444
18,50.0920247184,2.50525123119
31,50.3732152487,2.63610604156
7,47.7118854069,5.80400315712
14,47.9103473581,-0.0897163271202
36,45.5970951985,2.60615054719
15,47.9541936296,4.75595683457
5,48.4076524839,5.37142403643
32,48.5968409986,5.2379279396
85,45.2609347512,0.16792049879
44,48.3964570951,5.19639597902
7,48.6591522739,3.75635488966
163,48.5596688192,-2.12838362694
81,44.0418878865,4.08501586323
23,48.8146701791,-0.5709234596
10,46.0486518125,0.0781578029437
19,50.1972799281,2.82057343929
42,43.7438250286,5.98891639232
30,44.9766760202,1.14965103627
21,43.3311255336,-1.15068722067
24,48.0029552851,1.69290201478
8,48.77967619,4.67870882012
9,47.7687966014,6.27995216443
43,45.8502209227,2.36477428271
11,45.3548249294,3.5677264526
21,50.3470946607,1.99114146583
35,50.3376452337,1.81790740998
20,47.4625011515,-0.727690848988
158,43.3403271328,6.04087625954
159,48.9395693769,2.32545252764
52,46.3483905337,2.3521991874
8,43.3687280247,1.91691905449
13012,45.6022027954,5.27393762111
16,44.225497867,2.1468963703
23,46.6598970323,3.60383070741
708,48.1863177255,7.0180107121
70,48.8366896896,2.08067809572
308,47.6372394221,-3.4644268016
28,50.446729768,3.33012536259
7,46.9151827645,6.00599288547
19,46.9325345658,1.92998752621
37,50.0485837272,1.4684909272
9,45.2344208721,1.05353436123
47,45.5037915614,3.25150034962
5,49.6815888779,3.46004834981
4,47.8881139494,5.95536698113
14,43.3828691726,1.95497022333
28,47.9287539201,2.84603975187
8,48.003791815,-2.29527448191
71,43.4453207742,3.65707555068
187,46.2557084922,-0.540123397468
28,48.8030599838,4.95587124601
30,47.3352091384,6.20063332873
10,48.7563407789,0.180543046693
45,47.3196038461,1.20817366204
6,48.7853183275,6.84475115273
20,50.1674967,2.44251787314
4,49.727693434,4.34150288978
10,48.84043361,0.188966675929
11,49.0591765811,-1.32787039859
21,44.6478034969,6.56074041767
66,44.9950404568,1.24436332323
2,47.5224824778,5.96809536182
45,46.4370891679,-0.233108202857
32,45.4540504149,6.03226580276
48,46.7502017421,-0.974504061491
84,43.8065050599,5.72273821724
4,49.1935491536,0.00245764968859
10,43.9759245125,-0.165215093559
18,48.113257139,3.29533793656
19,45.9701910018,0.447706258418
7,49.3028988613,0.223364343411
302,45.7580183795,3.54121734983
10,49.6652973868,0.204761684966
330,47.9036358846,7.25786972805
1188,48.6048296774,0.169026415284
9,49.283778795,6.59645792981
30,46.5963808086,1.73496195112
43,46.7057741864,-1.83155480996
14,45.1901934897,5.49780792819
18,47.8237855193,-1.25227628941
5,49.3522247331,5.01297002283
14,47.1398982403,5.48513402798
